Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
41,62166.0,78021,800.0,11,2,8.25,36,0.1,High School,Part-time,Married,Yes,No,Home,No,1
18,25280.0,73835,,120,1,10.07,24,0.29,Master's,Self-employed,Married,Yes,Yes,Education,No,1
66,56977.0,28363,619.0,49,3,20.71,48,0.1,High School,Full-time,Married,No,Yes,Other,No,1
42,38670.0,43433,555.0,2,2,7.52,48,0.08,Master's,Part-time,Married,No,Yes,Education,No,1
27,90833.0,26176,788.0,6,1,13.61,36,0.05,Master's,Self-employed,Married,Yes,No,Auto,No,0
33,24280.0,83763,622.0,28,2,18.21,12,0.63,Bachelor's,Full-time,Single,No,No,Home,No,1
33,35978.0,115899,680.0,10,3,22.4,36,0.72,Master's,Self-employed,Single,Yes,Yes,Business,No,1
25,18558.0,142620,715.0,7,1,2.73,48,0.21,Bachelor's,Self-employed,Married,No,No,Business,Yes,1
46,29286.0,16460,781.0,13,2,19.08,24,0.11,High School,Full-time,Single,Yes,No,Auto,No,1
56,39745.0,76249,533.0,3,2,7.39,48,0.14,Master's,Part-time,Single,No,Yes,Auto,No,1
45,61183.0,202817,739.0,24,2,20.47,24,0.68,High School,Self-employed,Single,No,No,Other,Yes,1
23,22725.0,68094,494.0,9,2,5.25,36,0.16,High School,Full-time,Married,Yes,Yes,Business,Yes,1
33,23610.0,30936,562.0,60,1,16.73,36,0.22,Master's,Self-employed,Married,No,No,Auto,No,1
37,49948.0,65627,641.0,0,3,18.26,60,0.24,Bachelor's,Unemployed,Married,No,No,Business,No,1
33,31870.0,74967,658.0,12,2,13.44,24,0.32,Master's,Self-employed,Single,No,Yes,Business,No,1
24,38028.0,35354,789.0,23,3,9.58,60,0.09,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,1
58,78304.0,11588,664.0,8,3,5.46,24,0.05,Bachelor's,Full-time,Married,No,Yes,Education,No,0
31,39196.0,60984,656.0,1,2,4.31,60,0.07,Bachelor's,Full-time,Married,No,Yes,Business,No,1
60,51994.0,102211,676.0,2,2,18.62,36,0.37,High School,Part-time,Married,No,No,Business,Yes,1
43,52427.0,366352,756.0,5,2,3.32,24,0.23,Bachelor's,Full-time,Single,Yes,No,Business,No,1
43,71968.0,20143,598.0,9,1,14.82,12,0.05,High School,Full-time,Single,No,Yes,Business,No,1
31,50577.0,77316,520.0,36,4,2.64,24,0.05,High School,Full-time,Married,No,Yes,Home,No,1
24,17345.0,6706,668.0,19,3,12.14,60,0.05,High School,Self-employed,Single,No,Yes,Other,Yes,0
50,29658.0,215045,667.0,1,1,5.04,36,0.37,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,1
43,160000.0,5758,644.0,5,1,16.31,36,0.05,Bachelor's,Part-time,Married,No,Yes,Other,Yes,1
62,22657.0,31664,799.0,13,1,7.39,48,0.1,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,1
37,45927.0,9768,731.0,16,2,9.71,36,0.05,High School,Part-time,Single,No,Yes,Other,No,0
20,79789.0,63208,498.0,1,4,18.72,24,0.15,High School,Part-time,Married,Yes,No,Other,No,1
69,45913.0,29885,617.0,3,1,15.28,36,0.1,Bachelor's,Part-time,Married,No,No,Auto,Yes,1
21,31297.0,84217,702.0,9,2,17.91,36,0.48,High School,Full-time,Single,Yes,No,Education,No,1
43,17927.0,44976,695.0,54,2,17.32,24,0.43,Bachelor's,Part-time,Married,No,No,Home,Yes,1
28,30711.0,37621,753.0,7,3,21.58,60,0.26,Bachelor's,Part-time,Single,No,Yes,Education,No,1
19,22034.0,30710,788.0,7,2,19.17,24,0.27,High School,Self-employed,Married,No,No,Business,No,1
31,128423.0,10403,694.0,20,3,18.1,48,0.05,Master's,Unemployed,Married,No,No,Business,No,1
61,58938.0,18751,711.0,66,4,3.49,60,0.05,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
47,63434.0,66149,542.0,22,2,4.54,36,0.05,High School,Part-time,Divorced,No,No,Home,Yes,1
66,35042.0,46200,602.0,2,2,13.94,48,0.18,High School,Full-time,Married,Yes,No,Education,No,1
29,19077.0,9360,613.0,6,2,9.3,36,0.05,High School,Full-time,Married,No,No,Education,No,1
43,25857.0,52109,539.0,58,2,13.24,36,0.27,Bachelor's,Full-time,Married,No,Yes,Business,No,1
61,25525.0,8339,724.0,62,2,18.04,48,0.06,Master's,Full-time,Single,No,No,Home,Yes,0
50,38346.0,48012,670.0,47,1,9.15,36,0.11,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,1
30,36630.0,206078,815.0,23,2,20.98,24,0.95,Bachelor's,Full-time,Married,No,No,Education,Yes,1
31,34884.0,27033,715.0,17,2,11.44,60,0.09,PhD,Unemployed,Married,No,Yes,Other,Yes,1
41,38979.0,82133,687.0,9,2,9.28,36,0.2,High School,Self-employed,Divorced,No,Yes,Other,Yes,1
51,160000.0,87119,792.0,23,2,13.27,48,0.07,High School,Unemployed,Divorced,No,No,Home,No,1
61,27401.0,36137,598.0,34,1,13.28,60,0.18,Master's,Self-employed,Divorced,Yes,No,Auto,No,1
43,48432.0,58979,505.0,27,1,20.89,48,0.25,High School,Full-time,Single,No,No,Education,No,1
38,24582.0,43324,739.0,7,2,6.21,36,0.11,High School,Full-time,Married,Yes,No,Other,No,1
45,36997.0,24991,695.0,70,2,13.41,48,0.09,Bachelor's,Full-time,Married,Yes,No,Auto,No,1
65,22812.0,89326,648.0,14,1,19.85,36,0.78,Master's,Full-time,Single,Yes,No,Business,No,1
53,43590.0,77806,619.0,64,2,16.7,24,0.3,Bachelor's,Part-time,Married,No,No,Education,No,1
57,25776.0,143485,598.0,15,2,14.24,36,0.79,Bachelor's,Full-time,Married,No,No,Education,Yes,1
19,16311.0,62759,659.0,1,4,20.69,12,0.8,PhD,Unemployed,Single,No,Yes,Auto,No,1
59,74110.0,34532,677.0,40,3,19.01,60,0.09,High School,Self-employed,Married,Yes,No,Other,Yes,1
26,19804.0,80107,719.0,75,2,3.39,36,0.14,High School,Self-employed,Divorced,No,Yes,Education,No,1
40,31062.0,62903,538.0,8,4,11.86,12,0.24,High School,Self-employed,Divorced,Yes,No,Home,No,1
32,37697.0,62522,754.0,23,2,17.49,24,0.29,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,1
30,34826.0,118762,643.0,49,1,16.07,36,0.55,High School,Full-time,Single,No,No,Auto,No,1
40,60269.0,149789,665.0,11,1,9.43,24,0.23,High School,Unemployed,Married,No,No,Education,No,1
34,46789.0,16924,596.0,10,3,11.65,36,0.05,Master's,Full-time,Divorced,No,No,Business,No,1
65,27252.0,27617,699.0,15,2,13.16,24,0.13,High School,Full-time,Single,No,No,Auto,Yes,1
19,16858.0,68041,816.0,23,4,11.43,36,0.46,Bachelor's,Full-time,Divorced,No,No,Education,No,1
37,66074.0,53881,727.0,24,2,18.32,24,0.15,Bachelor's,Full-time,Single,No,No,Auto,No,1
37,30213.0,68389,622.0,19,1,12.83,48,0.29,High School,Full-time,Single,No,Yes,Education,No,1
63,92167.0,39045,510.0,51,2,19.55,48,0.08,High School,Full-time,Single,No,Yes,Business,Yes,1
20,32591.0,36906,607.0,4,2,11.97,36,0.14,High School,Self-employed,Divorced,No,Yes,Auto,No,1
29,59262.0,12510,613.0,2,3,2.92,36,0.05,Bachelor's,Full-time,Married,No,No,Business,No,1
57,113216.0,63633,695.0,5,2,20.9,36,0.12,High School,Full-time,Married,Yes,No,Other,No,1
19,51859.0,16599,604.0,36,2,18.14,12,0.06,Bachelor's,Self-employed,Married,Yes,No,Auto,No,1
53,33674.0,71705,593.0,4,2,5.79,36,0.12,Bachelor's,Self-employed,Married,Yes,Yes,Business,No,1
31,44327.0,209806,629.0,11,1,9.51,24,0.45,High School,Full-time,Single,Yes,Yes,Home,No,1
33,42441.0,22776,655.0,63,2,3.42,24,0.05,Master's,Unemployed,Single,No,No,Business,Yes,1
36,45766.0,14199,632.0,4,2,12.58,24,0.05,Bachelor's,Part-time,Single,No,Yes,Education,No,1
51,20557.0,6468,625.0,22,3,12.05,36,0.05,High School,Full-time,Divorced,Yes,Yes,Auto,Yes,1
61,56965.0,33568,544.0,21,3,5.98,60,0.05,Bachelor's,Unemployed,Single,No,No,Auto,No,1
63,20484.0,19494,697.0,1,2,6.08,48,0.06,PhD,Full-time,Married,No,No,Home,Yes,1
23,15515.0,45619,572.0,3,1,7.39,48,0.22,Bachelor's,Full-time,Married,No,Yes,Business,No,1
30,49308.0,49578,737.0,90,2,17.6,48,0.18,High School,Full-time,Single,Yes,Yes,Education,No,0
53,19351.0,30784,754.0,97,2,9.2,60,0.15,High School,Part-time,Married,Yes,No,Education,No,1
39,66501.0,88155,555.0,62,1,14.76,48,0.2,PhD,Full-time,Married,No,No,Auto,No,1
35,85338.0,146110,807.0,16,2,7.27,48,0.12,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,1
29,116347.0,19259,753.0,26,2,20.93,48,0.05,Master's,Self-employed,Single,No,No,Education,No,1
69,53222.0,113582,674.0,52,1,17.27,36,0.37,Bachelor's,Full-time,Single,No,No,Education,Yes,1
47,38023.0,13437,576.0,33,2,23.74,24,0.08,Bachelor's,Full-time,Married,No,Yes,Home,No,1
68,30200.0,20580,442.0,67,3,21.1,60,0.14,High School,Full-time,Divorced,Yes,Yes,Business,No,1
57,38630.0,54452,660.0,11,2,4.97,36,0.07,PhD,Full-time,Married,No,No,Education,No,1
24,22390.0,26967,670.0,29,3,17.54,48,0.21,Bachelor's,Full-time,Married,No,No,Home,No,1
49,29992.0,7556,735.0,25,3,8.28,48,0.05,High School,Full-time,Married,No,No,Home,No,0
65,59296.0,25962,493.0,120,1,15.08,36,0.07,Bachelor's,Full-time,Single,No,No,Education,No,0
36,23580.0,146150,743.0,63,4,16.24,48,0.95,High School,Part-time,Divorced,No,No,Education,No,1
23,25731.0,16485,755.0,5,2,18.57,24,0.12,High School,Full-time,Single,Yes,No,Business,No,1
37,63426.0,91572,696.0,1,1,13.19,36,0.19,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,1
44,21853.0,81868,545.0,17,2,10.22,24,0.38,Bachelor's,Part-time,Single,No,Yes,Education,No,1
60,24877.0,11738,640.0,23,1,22.8,12,0.11,Bachelor's,Full-time,Married,No,No,Business,No,1
54,,28978,562.0,46,2,9.37,24,0.17,PhD,Full-time,Single,No,No,Other,No,1
65,59560.0,17595,548.0,5,2,8.45,36,0.05,Master's,Full-time,Married,No,No,Home,Yes,1
24,48672.0,6405,560.0,75,2,8.89,48,0.05,Bachelor's,Unemployed,Married,Yes,Yes,Education,No,1
22,56490.0,16399,678.0,25,3,20.14,36,0.06,High School,Full-time,Single,No,No,Education,No,1
28,23442.0,18507,589.0,55,1,15.97,48,0.13,High School,Unemployed,Divorced,Yes,No,Business,No,1
32,55696.0,15889,640.0,54,1,6.05,12,0.05,Master's,Self-employed,Married,Yes,No,Home,No,0
20,46754.0,10731,716.0,91,3,6.29,48,0.05,High School,Full-time,Married,No,No,Education,No,0
22,30956.0,49831,659.0,32,1,4.46,48,0.07,High School,Full-time,Divorced,Yes,No,Business,Yes,1
40,35158.0,28373,626.0,45,2,11.23,60,0.09,Bachelor's,Part-time,Married,Yes,Yes,Other,No,1
54,44370.0,148320,647.0,51,2,12.49,48,0.42,High School,Full-time,Single,No,Yes,Business,Yes,1
26,38793.0,17437,796.0,18,3,9.72,36,0.05,Master's,Full-time,Married,No,Yes,Other,No,0
32,50935.0,60408,769.0,16,1,10.65,36,0.13,Master's,Full-time,Married,No,Yes,Business,No,1
20,21987.0,143528,451.0,87,1,15.43,24,0.95,Bachelor's,Full-time,Single,Yes,Yes,Business,No,1
46,,7900,618.0,2,2,14.04,24,0.05,Bachelor's,Unemployed,Married,No,No,Education,No,1
23,35942.0,48574,661.0,91,1,11.65,24,0.16,High School,Self-employed,Married,No,No,Auto,Yes,1
34,36632.0,40943,835.0,25,3,12.92,36,0.14,Bachelor's,Full-time,Married,Yes,No,Other,No,1
43,37179.0,163517,644.0,10,3,19.44,48,0.85,Bachelor's,Full-time,Single,No,Yes,Other,No,1
38,89641.0,70396,625.0,24,3,13.35,48,0.1,High School,Part-time,Married,Yes,No,Home,No,1
25,74752.0,30769,639.0,30,1,23.07,36,0.09,Master's,Full-time,Married,Yes,No,Home,Yes,1
38,49758.0,79588,650.0,3,4,14.16,48,0.23,Master's,Full-time,Married,No,No,Business,No,1
28,59117.0,57430,678.0,33,3,9.2,36,0.09,Master's,Full-time,Married,Yes,No,Home,No,1
55,16531.0,30586,691.0,69,1,22.76,36,0.42,Master's,Full-time,Single,Yes,No,Auto,No,1
25,62689.0,97296,643.0,106,1,4.16,12,0.06,Master's,Full-time,Single,No,No,Auto,No,1
59,38304.0,71187,816.0,27,3,21.21,36,0.39,Bachelor's,Full-time,Single,No,No,Auto,No,1
41,28382.0,5325,662.0,11,2,4.69,36,0.05,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
52,20269.0,125208,758.0,24,4,16.13,12,0.95,Master's,Self-employed,Married,Yes,No,Business,Yes,1
31,17736.0,35359,666.0,0,2,21.55,12,0.43,Master's,Unemployed,Married,Yes,Yes,Education,No,1
31,16607.0,67213,624.0,75,2,4.34,36,0.18,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,1
27,21177.0,35327,699.0,46,2,23.99,48,0.4,High School,Full-time,Single,No,Yes,Auto,Yes,1
29,16071.0,132900,455.0,5,2,12.6,12,0.95,Bachelor's,Full-time,Single,No,Yes,Business,No,1
55,61170.0,68132,646.0,28,3,12.79,48,0.14,High School,Full-time,Divorced,No,No,Other,No,1
61,25004.0,56962,412.0,0,2,9.54,48,0.22,Master's,Part-time,Married,Yes,No,Auto,No,1
63,31101.0,240520,555.0,7,2,10.69,36,0.83,Bachelor's,Full-time,Single,No,Yes,Auto,No,1
51,75550.0,24763,592.0,5,2,12.01,36,0.05,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
58,19262.0,9048,657.0,5,1,5.94,36,0.05,PhD,Full-time,Divorced,Yes,No,Business,No,0
27,78189.0,48541,688.0,24,3,12.7,24,0.08,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
34,50713.0,38100,518.0,100,1,15.13,48,0.11,High School,Full-time,Single,No,No,Other,No,1
34,29650.0,41340,617.0,4,2,2.56,48,0.05,High School,Self-employed,Single,No,Yes,Other,Yes,1
20,19387.0,63071,630.0,61,2,18.39,36,0.6,High School,Self-employed,Married,Yes,Yes,Auto,No,1
48,18358.0,62289,834.0,2,2,14.35,24,0.49,Master's,Self-employed,Married,No,No,Education,Yes,1
68,29305.0,34880,653.0,2,2,4.41,60,0.05,High School,Self-employed,Married,Yes,Yes,Education,No,1
18,20292.0,124212,551.0,29,1,20.54,48,0.95,PhD,Full-time,Single,No,No,Home,Yes,1
29,25905.0,68239,732.0,25,3,12.93,48,0.34,Bachelor's,Full-time,Married,No,Yes,Business,No,1
56,16904.0,137388,636.0,12,2,11.36,48,0.92,Master's,Full-time,Divorced,No,Yes,Home,No,1
21,46636.0,151617,723.0,22,1,10.43,24,0.34,Bachelor's,Part-time,Married,Yes,Yes,Education,No,1
59,20494.0,15985,745.0,42,3,19.26,12,0.15,PhD,Self-employed,Married,No,Yes,Auto,No,1
30,64475.0,73471,587.0,44,2,3.78,36,0.05,Bachelor's,Part-time,Married,Yes,No,Business,Yes,1
51,23614.0,27920,625.0,0,2,17.52,36,0.21,Master's,Full-time,Divorced,No,Yes,Business,No,1
59,70978.0,113630,627.0,2,2,16.02,36,0.26,Master's,Part-time,Married,No,Yes,Auto,No,1
38,22370.0,84197,734.0,0,2,11.31,48,0.43,Bachelor's,Full-time,Married,No,No,Other,Yes,1
39,59725.0,18294,797.0,0,1,22.93,36,0.07,Master's,Full-time,Single,Yes,Yes,Auto,Yes,0
21,29177.0,172548,801.0,54,2,14.12,36,0.84,High School,Unemployed,Single,No,No,Business,Yes,1
35,45623.0,74021,642.0,2,2,15.11,36,0.25,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,1
22,16380.0,183125,790.0,37,3,18.79,36,0.95,Bachelor's,Full-time,Married,Yes,No,Education,Yes,1
36,38928.0,18532,691.0,117,2,15.76,60,0.08,Master's,Full-time,Divorced,No,No,Education,No,0
19,20634.0,127277,,51,1,20.54,36,0.95,Bachelor's,Full-time,Single,Yes,Yes,Education,No,1
29,38315.0,71170,593.0,2,1,7.04,36,0.13,Bachelor's,Full-time,Married,No,No,Education,Yes,1
34,20334.0,53216,700.0,67,3,19.29,60,0.5,High School,Full-time,Married,No,Yes,Auto,No,1
27,35112.0,108059,795.0,95,2,3.4,48,0.1,Bachelor's,Part-time,Divorced,No,Yes,Home,No,1
51,19103.0,65121,764.0,36,1,17.03,36,0.58,Master's,Part-time,Single,Yes,Yes,Auto,No,1
23,23693.0,71447,592.0,28,3,23.68,36,0.71,Bachelor's,Self-employed,Divorced,No,No,Business,Yes,1
25,46642.0,22555,689.0,27,3,17.12,24,0.08,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,1
68,146516.0,106913,587.0,51,2,9.25,48,0.07,Bachelor's,Full-time,Married,Yes,No,Business,No,1
28,35872.0,68041,677.0,24,1,13.14,48,0.25,Bachelor's,Self-employed,Married,No,Yes,Other,No,1
29,55673.0,116623,699.0,12,2,23.84,60,0.5,Bachelor's,Full-time,Single,Yes,No,Other,No,1
26,42134.0,30988,686.0,105,3,12.54,36,0.09,High School,Full-time,Married,No,Yes,Business,No,0
19,39145.0,29181,744.0,1,1,19.33,48,0.14,Master's,Part-time,Married,Yes,Yes,Business,Yes,1
25,17341.0,6451,598.0,32,3,6.01,60,0.05,PhD,Full-time,Single,No,No,Other,No,1
28,20454.0,92817,773.0,26,2,20.5,36,0.93,High School,Self-employed,Married,No,No,Other,Yes,1
53,90112.0,29056,628.0,30,1,5.88,48,0.05,Bachelor's,Full-time,Married,No,No,Other,Yes,1
27,33476.0,28779,563.0,30,2,23.86,36,0.21,Master's,Full-time,Married,No,No,Auto,Yes,1
38,48347.0,75016,745.0,3,2,4.37,24,0.07,Bachelor's,Self-employed,Single,No,No,Education,No,1
37,41294.0,22490,698.0,4,3,10.4,48,0.06,Bachelor's,Full-time,Married,No,No,Education,Yes,1
65,31668.0,148827,742.0,2,2,17.45,36,0.82,Bachelor's,Full-time,Single,No,Yes,Home,Yes,1
25,32175.0,51339,672.0,83,1,18.39,48,0.29,Master's,Self-employed,Single,Yes,Yes,Other,No,1
53,43375.0,214356,474.0,28,4,8.74,36,0.43,Master's,Part-time,Married,Yes,Yes,Business,Yes,1
46,20325.0,9786,588.0,2,2,15.16,36,0.07,Bachelor's,Unemployed,Single,No,No,Auto,Yes,1
59,32143.0,29643,669.0,17,4,3.87,12,0.05,High School,Full-time,Married,No,No,Auto,No,1
29,35732.0,33824,655.0,13,4,2.79,48,0.05,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,1
31,160000.0,83653,813.0,4,2,5.02,36,0.05,High School,Full-time,Single,Yes,No,Auto,No,0
65,30155.0,19368,592.0,51,3,10.73,36,0.07,High School,Full-time,Married,Yes,No,Auto,No,1
67,51205.0,33233,733.0,44,2,12.75,36,0.08,PhD,Part-time,Divorced,No,No,Auto,No,1
38,20173.0,149906,709.0,18,2,4.18,36,0.31,Bachelor's,Full-time,Single,No,Yes,Other,Yes,1
39,17370.0,12299,455.0,22,3,11.67,48,0.08,Bachelor's,Full-time,Single,No,Yes,Auto,No,1
38,86825.0,87065,658.0,17,2,22.03,48,0.22,Bachelor's,Full-time,Single,No,No,Auto,Yes,1
61,60922.0,77737,669.0,24,2,15.07,36,0.19,Bachelor's,Full-time,Single,No,Yes,Business,No,1
67,28369.0,13390,771.0,39,2,8.78,60,0.05,Bachelor's,Part-time,Single,Yes,Yes,Home,No,0
47,39582.0,74979,513.0,62,3,6.14,24,0.12,Bachelor's,Full-time,Married,No,No,Business,No,1
56,20106.0,55608,725.0,26,2,13.27,36,0.37,Master's,Unemployed,Married,No,No,Other,No,1
37,57984.0,25340,693.0,4,4,7.28,60,0.05,High School,Full-time,Divorced,Yes,No,Business,No,1
41,17552.0,27363,771.0,44,2,22.74,24,0.35,Master's,Full-time,Married,No,Yes,Education,No,1
40,64519.0,112382,606.0,13,2,9.2,48,0.16,High School,Full-time,Single,No,No,Auto,No,1
24,42702.0,20761,725.0,29,2,2.99,36,0.05,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
26,26441.0,48142,565.0,6,3,19.24,36,0.35,High School,Self-employed,Married,Yes,No,Other,No,1
18,84463.0,73582,835.0,5,2,19.41,36,0.17,PhD,Part-time,Married,Yes,No,Home,No,1
43,160000.0,13348,623.0,1,2,21.58,48,0.05,Bachelor's,Full-time,Married,No,Yes,Home,Yes,1
55,25272.0,166607,533.0,11,1,20.02,36,0.95,Master's,Part-time,Single,No,No,Business,Yes,1
55,72440.0,23117,586.0,27,2,8.54,12,0.05,Bachelor's,Full-time,Divorced,No,Yes,Education,No,0
61,63543.0,28037,742.0,11,3,18.76,36,0.08,PhD,Self-employed,Single,No,No,Home,No,1
39,63129.0,70817,657.0,8,2,20.88,36,0.23,Bachelor's,Self-employed,Married,Yes,Yes,Auto,Yes,1
61,125321.0,9885,745.0,120,2,20.6,36,0.05,Bachelor's,Self-employed,Single,No,No,Business,No,0
27,38335.0,64269,794.0,120,1,12.0,60,0.2,Bachelor's,Self-employed,Single,Yes,Yes,Auto,No,0
23,54248.0,153637,742.0,27,3,17.46,60,0.49,High School,Unemployed,Married,Yes,No,Auto,No,1
34,75780.0,22188,739.0,11,2,22.45,36,0.07,High School,Full-time,Single,No,Yes,Other,No,1
68,37856.0,31956,575.0,59,1,15.76,48,0.13,Bachelor's,Self-employed,Single,No,No,Auto,Yes,1
67,37983.0,20864,594.0,40,3,9.08,36,0.05,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
55,28429.0,107478,559.0,28,3,3.78,24,0.14,Bachelor's,Self-employed,Married,No,No,Auto,Yes,1
41,68126.0,16007,662.0,71,1,4.46,36,0.05,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0
68,55564.0,30536,823.0,17,2,12.57,48,0.07,High School,Full-time,Single,Yes,No,Education,No,0
27,35996.0,60130,638.0,8,2,15.31,36,0.26,High School,Full-time,Single,No,Yes,Education,No,1
25,34025.0,36106,809.0,102,2,5.94,36,0.06,Bachelor's,Full-time,Divorced,Yes,No,Home,Yes,0
38,17637.0,9062,523.0,59,1,6.13,24,0.05,High School,Full-time,Divorced,Yes,Yes,Business,No,1
23,15228.0,182069,621.0,72,2,4.56,48,0.55,High School,Full-time,Single,Yes,Yes,Home,Yes,1
38,41343.0,29740,581.0,75,3,9.0,36,0.06,Bachelor's,Full-time,Married,No,Yes,Auto,No,1
56,33914.0,40397,697.0,14,2,14.74,48,0.18,Bachelor's,Full-time,Married,No,No,Business,No,1
41,70643.0,16002,690.0,59,3,17.08,60,0.05,Bachelor's,Unemployed,Divorced,No,No,Home,No,1
50,42381.0,125304,518.0,66,3,22.04,12,0.65,High School,Self-employed,Single,Yes,Yes,Education,No,1
35,111598.0,25670,589.0,23,4,15.13,48,0.05,High School,Self-employed,Married,No,No,Other,No,1
45,22641.0,6201,758.0,29,3,7.08,24,0.05,Bachelor's,Full-time,Single,No,Yes,Education,No,0
69,160000.0,27823,741.0,25,4,18.0,48,0.05,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
49,27379.0,253334,588.0,0,1,21.65,48,0.95,Bachelor's,Full-time,Married,No,No,Home,No,1
29,50994.0,14528,596.0,23,2,6.62,36,0.05,High School,Full-time,Married,Yes,No,Home,No,0
65,39390.0,6901,649.0,1,3,19.02,36,0.05,Master's,Full-time,Single,Yes,Yes,Education,No,1
59,30596.0,56789,585.0,17,2,19.75,24,0.37,Bachelor's,Part-time,Married,No,No,Other,No,1
44,20250.0,32881,694.0,1,1,8.74,36,0.14,High School,Full-time,Single,No,No,Auto,No,1
27,20069.0,100077,642.0,18,4,13.0,48,0.65,Bachelor's,Full-time,Single,No,No,Home,No,1
63,58507.0,83980,742.0,10,2,11.13,36,0.16,Bachelor's,Full-time,Single,No,Yes,Business,No,1
69,31598.0,17304,638.0,44,1,7.51,24,0.05,High School,Unemployed,Divorced,No,No,Education,No,1
59,128815.0,54893,735.0,19,2,13.34,48,0.06,Master's,Full-time,Single,No,Yes,Auto,No,0
49,28790.0,6978,615.0,21,3,21.24,24,0.05,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,1
59,158704.0,39733,617.0,70,3,3.57,24,0.05,Bachelor's,Full-time,Single,No,No,Other,No,0
43,23048.0,80116,655.0,19,4,22.05,36,0.77,High School,Full-time,Single,No,Yes,Education,Yes,1
42,18797.0,37164,528.0,5,2,3.22,12,0.06,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
28,28117.0,12530,653.0,3,2,11.81,36,0.05,High School,Self-employed,Married,No,No,Auto,Yes,1
40,90877.0,8810,753.0,10,1,2.59,36,0.05,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,0
51,40824.0,120309,562.0,9,2,17.9,12,0.53,High School,Full-time,Married,No,No,Other,Yes,1
69,20102.0,138164,744.0,51,1,4.48,60,0.31,Bachelor's,Full-time,Divorced,No,No,Education,Yes,1
57,22919.0,30212,,42,2,20.38,60,0.27,Bachelor's,Full-time,Married,Yes,Yes,Education,No,1
40,28051.0,15759,675.0,1,3,21.76,36,0.12,Master's,Part-time,Single,No,No,Home,No,1
46,46220.0,235707,694.0,6,3,10.87,36,0.55,Bachelor's,Self-employed,Single,Yes,Yes,Auto,Yes,1
48,29141.0,52361,634.0,17,3,23.69,24,0.43,High School,Full-time,Married,No,No,Education,Yes,1
24,63110.0,43850,689.0,2,2,10.74,36,0.07,Master's,Part-time,Married,Yes,Yes,Home,No,1
57,48525.0,86196,640.0,5,2,12.06,36,0.21,Bachelor's,Full-time,Married,No,No,Education,No,1
50,87452.0,16098,610.0,71,1,11.23,48,0.05,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,1
38,39327.0,57048,760.0,23,2,13.98,48,0.2,High School,Self-employed,Married,No,No,Business,No,1
19,29078.0,137525,554.0,47,2,22.23,24,0.95,Master's,Full-time,Married,Yes,No,Business,Yes,1
35,160000.0,6400,618.0,12,1,4.37,24,0.05,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,1
64,30382.0,72056,730.0,14,3,10.68,24,0.25,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,1
